tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps
tfys2hiovrcn0erng2887a0v0luu5794lvqf34j25fm1a1sbqp9w8mn,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"10,000.00",4.7,"6H6J+XWF, Cihanjuang Rahayu, Parongpong, West Bandung Regency, West Java 40551",https://assets.promediateknologi.id/crop/0x379:707x962/750x500/webp/photo/2023/08/01/Screenshot_20230801-090229_Maps-1424213977.jpg,"https://www.google.com/maps/place/Curug+Aseupan/@-6.7875652,107.5822844,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e1df0fdf9775:0xd2cd50fead3f3f0b!8m2!3d-6.7875652!4d107.5822844!16s%2Fg%2F11j02btpqz?entry=ttu"
tfyy1j195hfvarmjr3dsjq63nobptyrdjkim27cx65gjlfw72regumn,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Bandung,"5,000.00",4.6,"Jl. Dr. Setiabudi No.229, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",https://museum.kemdikbud.go.id/storage/assets/images/museums/114/2022-10-04_822.jpg,"https://www.google.com/maps/place/Museum+Pendidikan+Nasional+UPI/@-6.8598124,107.5941421,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6b9050dd3ab:0xb60935faacf5fbdb!8m2!3d-6.8598124!4d107.5941421!16s%2Fg%2F11bw2g3c_v?entry=ttu"
tfyehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mr4a2ollkodinmn,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"0,00",4.6,"5HP9+QG2, Unnamed Road, Kertawangi, Cisarua, West Bandung Regency, West Java 40551",https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/08/06/FotoJet-2023-08-06T120950882-4082939949.jpg,"https://www.google.com/maps/place/Curug+Anom/@-6.8131166,107.5687624,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e3c3ba48226b:0x8c6bcd7e37cc7160!8m2!3d-6.8131166!4d107.5687624!16s%2Fg%2F11fn6112gl?entry=ttu"
tfyyhgslnhyi32piwpjszonefx3cv9vbowomivt8x496eqq56dtg0mn,Museum Nike Ardilla,"Museum Nike Ardilla diresmikan atau dibuka untuk umum tepat di hari dimana almarhumah Nike Ardilla jika masih hidup berusia 21 tahun. Diresmikan langsung sendiri oleh pihak keluarga yaitu ayahnya sendiri (Almarhum) R.Eddy Kusnaedi dengan pemotongan kue ulang tahun, dan disaksikan langsung di depan komunitas Nike Ardilla Fans Club. Museum ini menempati sebuah bangunan Rumah yang akan menjadi saksi bisu serta menyimpan segala kenangan Nike Ardilla selama hidupnya, dan populer juga dengan sebutan Rumah Nike Ardilla (RNA). Sahabat traveler’s, Konsep dasar bangunan Rumah Nike Ardilla (RNA) ini adalah merupakan paduan desain yang menyerupai Planet Hollywood, Hard Rock Cafe dan Museum pada umumnya yang biasa kita lihat. Museum Nike Ardilla ini menempati bangunan 2 lantai seluas 500 meter persegi, dimana lantai pertama digunakan sebagai tempat tinggal keluarga almarhumah Nike Ardila. Sementara di lantai 2 Museum, selain digunakan sebagai ruang pamer barang koleksi Nike Ardilla, Aksesoris serta benda-benda pribadi miliknya, anda juga bisa menyaksikan seperti apa sih ruang pribadi berupa kamar Nike Ardilla dengan segala isinya.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Bandung,"0,00",4.6,"Komp. Arya Graha, Jl. Aria Utama No.5, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292",https://cdns.klimg.com/resized/630x/g/2/7/27_tahun_berlalu_potret_rumah_nike_ardilla_yang_kini_sudah_jadi_museum_-_banyak_barang_peninggalan_mendiang_sang_bintang/museum_nike_ardilla-20221019-012-non_fotografer_kly.jpg,"https://www.google.com/maps/place/Museum+Nike+Ardilla/@-6.9405373,107.6724898,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68c2a6dabede01:0xb1c1cfdc86b0c8d5!8m2!3d-6.9405373!4d107.6724898!16s%2Fg%2F1pzpm7262?entry=ttu"
tfyby2fle0wxwzpkpasitwys9uf41t70u4bzzqgzfnxkxnq8zyt64mn,Mountain View Golf Club,"Selamat Datang di Mountain View Golf Club Dago Pakar Bandung. Golf Course dengan 72 par, 18 hole telah dirancang oleh Juara dunia 5 kali asal Inggris Peter Thompson dan tentu saja achitect terkenal Ross Peret, terletak di dalam kompleks perumahan bergengsi hanya 30 menit dari bandara internasional Bandung atau 20 menit dari pusat kota. Pegolf dan pengunjung yang duduk di barisan depan akan disajikan pemandangan dari Club House dan lapangan golf di pegunungan dekat dengan kota Bandung. Dilengkapi fasilitas kelas dunia, lengkap dengan kamar Vip, Ruang Pijat, Loker mewah untuk pria dan wanita, Champions Bar, Restoran dan Toko Golf yang berdekatan dengan pintu masuk lobi.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"375,000.00",4.4,"Jl. Sentra Dago Pakar Raya, Mekarsaluyu, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",https://photo.golfasian.com/userpics/10001/Mountain%20View%20Golf%20Club%20-%20Fairway.jpg,"https://www.google.com/maps/place/Mountain+View+Golf+Club/@-6.8629384,107.6482191,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e73fc3af56cd:0x7ee32cb54b018a80!8m2!3d-6.8629384!4d107.6482191!16s%2Fg%2F1hc8xsd92?entry=ttu"
tfykzgkhps2hiovrcn0erng2887a0v0luu5794lvqf34j25fm1a1smn,Sunrise Point Cukul,Sunrise Point Cukul merupakan salah satu tempat wisata populer bagi wisatawan untuk melihat matahari terbit di kawasan Bandung Selatan. Mereka bisa melihat sunrise dari ketinggian 1.600 meter di atas permukaan laut. Sunrise Point Cukul merupakan salah satu tempat wisata populer bagi wisatawan untuk melihat matahari terbit di kawasan Bandung Selatan. Mereka bisa melihat sunrise dari ketinggian 1.600 meter di atas permukaan laut.,ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"10,000.00",4.6,"QG8Q+J2R, Jl. Cukul, Sukaluyu, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378",https://img.kliknusae.com/uploads/2023/09/Sunrise-Point-Cukul.jpeg,"https://www.google.com/maps/place/Sunrise+Point+Cukul/@-7.2336882,107.534293,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6890f11d215a35:0x820681487d86d09f!8m2!3d-7.2336882!4d107.534293!16s%2Fg%2F11cr_7kvmr?entry=ttu"
tfybqp9w8y1j195hfvarmjr3dsjq63nobptyrdjkim27cx65gjlfwmn,Pemandian Air Panas Ciater,"Di Subang, terdapat kawasan pemandian Air Panas Ciater yang sering menjadi incaran wisatawan. Kawasan wisata yang buka 24 jam ini memiliki suhu air sekitar 43-46 derajat celcius. Sangat cocok untuk menyegarkan badan wisatawan. Terdapat berbagai kolam pemandian air panas di sini. Baik untuk dewasa maupun anak-anak. Untuk suhu air pada kolam anak terbatas hanya mencapai 39 derajat Celcius sedangkan kolam dewasa bisa mencapai 46 derajat Celcius.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"15,000.00",4.3,"Jl. Raya Ciater, Nagrak, Kec. Ciater, Kabupaten Subang, Jawa Barat 40154",https://indonesiakaya.com/wp-content/uploads/2020/10/air_panas_ciater_1200.jpg,"https://www.google.com/maps/place/Pemandian+Air+Panas+Ciater/@-6.7386644,107.6536172,17z/data=!4m10!1m2!2m1!1sPemandian+Air+Panas+Ciater!3m6!1s0x2e68e14ab87870a5:0xede09c5e525fdcc0!8m2!3d-6.7389132!4d107.6540707!15sChpQZW1hbmRpYW4gQWlyIFBhbmFzIENpYXRlclocIhpwZW1hbmRpYW4gYWlyIHBhbmFzIGNpYXRlcpIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fg%2F11b6dp54zh?entry=ttu"
tfy72reguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mr4a2olmn,Observatorium Bosscha,"Observatorium Bosscha merupakan salah satu tempat peneropongan bintang tertua di Indonesia. Observatorium Bosscha (dahulu bernama Bosscha Sterrenwacht) dibangun oleh Nederlandsch-Indische Sterrenkundige Vereeniging (NISV) atau Perhimpunan Bintang Hindia Belanda. Observatorium Bosscha berlokasi di Lembang, Jawa Barat, sekitar 15 km di bagian utara Kota Bandung dengan koordinat geografis 107° 36' Bujur Timur dan 6° 49' Lintang Selatan. Tempat ini berdiri di atas tanah seluas 6 hektare, dan berada pada ketinggian 1310 meter di atas permukaan laut atau pada ketinggian 630 m dari dataran tinggi Bandung. Kode observatorium Persatuan Astronomi Internasional untuk observatorium Bosscha adalah 299. Tahun 2004, Observatorium Bosscha dinyatakan sebagai Benda Cagar Budaya oleh Pemerintah. Karena itu keberadaan Observatorium Bosscha dilindungi oleh UU Nomor 2/1992 tentang Benda Cagar Budaya. Selanjutnya, tahun 2008, Pemerintah menetapkan Observatorium Bosscha sebagai salah satu Objek Vital nasional yang harus diamankan.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"25,000.00",4.5,"Jl. Peneropongan Bintang No.45, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Bosscha_001.JPG/1024px-Bosscha_001.JPG,"https://www.google.com/maps/place/Observatorium+Bosscha/@-6.8246311,107.6171106,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e11292b0db83:0xc0f73eee035e3ffd!8m2!3d-6.8246311!4d107.6171106!16s%2Fm%2F02zbmgy?entry=ttu"
tfylkodinyhgslnhyi32piwpjszonefx3cv9vbowomivt8x496eqqmn,The Lodge Maribaya,"The Lodge Maribaya adalah salah satu tempat wisata di Lembang yang menawarkan berbagai hal pada pengunjung. Disini kita bisa melakukan berbagai akitivitas seperti camping, trekking mengelilingi area hutan pinus yang indah, acara gathering dan team building, atau bahkan hanya sekedar refreshing menikmati kuliner. Terdapat juga berbagai wahana yang pastinya instagrammable banget. Di kelilingi oleh pegunungan dengan hutan pinus yang khas, udara dan suasana disini memang segar banget. Ingin mengadakan private gathering, atau bahkan acara pernikahan disini? bisa banget. Dengan backdrop pegunungan hijau yang indah, tentunya bakal membuat acara anda lebih berkesan.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"25,000.00",4.3,"Jalan Maribaya No. 149/252 RT. 03 / RW. 15 Babakan, Gentong, Cibodas, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391","https://res.klook.com/image/upload/c_fill,w_1265,h_712/q_80/w_80,x_15,y_15,g_south_west,l_Klook_water_br_trans_yhcmh3/activities/hhvvejpltg7qerkvb1xu.webp","https://www.google.com/maps/place/The+Lodge+Maribaya/@-6.8294112,107.6874666,17z/data=!4m9!3m8!1s0x2e68e7e5665cd123:0x42e7f646b2aa9aca!5m2!4m1!1i2!8m2!3d-6.8294112!4d107.6874666!16s%2Fg%2F11bc7pqdb7?entry=ttu"
tfy56dtg0by2fle0wxwzpkpasitwys9uf41t70u4bzzqgzfnxkxnqmn,Taman Hutan Raya Ir. H. Juanda,"Taman Hutan Raya Ir. H. Djuanda (Tahura Djuanda) merupakan kawasan konservasi yang terpadu antara alam sekunder dengan hutan tanaman dengan jenis Pinus (Pinus merkusil) yang terletak di Sub-Daerah Aliran Sungai Cikapundung dan DAS Citarum yang membentang mulai dari Curug Dago, Dago Pakar sampai Curug Maribaya yang merupakan bagian dari kelompok hutan Gunung Pulosari. Tahura Djuanda terletak di sebelah utara Kota Bandung berjarak kurang lebih 7 km dari pusat kota, secara geografis berada pada 1070 30’ BT dan 60 52’ LS, secara administrasi berada di wilayah Desa Ciburial, Kecamatan Cimenyan, Kabupaten Bandung dan sebagian masuk Desa Mekarwangi, Desa Cibodas, Desa Langensari, dan Desa Wangunharja, Kecamatan Lembang, Kabupaten Bandung Barat serta Kelurahan Dago, Kecamatan Coblong, Kota Bandung.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"11,000.00",4.5,"Kompleks Tahura, Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Taman_Hutan_Raya_IR_Djuanda.jpg/1024px-Taman_Hutan_Raya_IR_Djuanda.jpg,"https://www.google.com/maps/place/Taman+Hutan+Raya+Ir.+H.+Djuanda/@-6.858932,107.63074,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e0b82dc93d87:0xf664c059175258b1!8m2!3d-6.858932!4d107.63074!16s%2Fg%2F121tbx7k?entry=ttu"
tfy8zyt64kzgkhps2hiovrcn0erng2887a0v0luu5794lvqf34j25mn,Situ Patenggang,"Situ Patenggang atau Situ Patengan adalah suatu danau yang terletak di kawasan objek wisata alam Bandung Selatan, Jawa Barat, Indonesia, tepatnya di Ciwidey. Terletak di ketinggian 1600 meter di atas permukaan laut, danau ini memiliki pemandangan yang sangat eksotik. Situ patenggang juga memiliki pemandangan alam yang asri, karena disekitarnya terdapat hamparan kebun teh.\nLuas Situ Patenggang sekitar 45.000 hektar. Serta total luas ctgryla6bw54fikev61qdftdgpxbkctfry089nya mencapai 123.077,15 hektar. Situ patenggang selalu menjadi pilihan wisatawan terutama bagi mereka yang baru pulang dari tempat wisata Kawah Putih. Jaraknya dari wisata kawah putih hanya sekitar 7 KM dan membutuhkan waktu sekitar 10 menit saja.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"20,000.00",4.5,"Patengan, Rancabali, Bandung Regency, West Java",https://img.okezone.com/content/2023/02/16/408/2766122/situ-patenggang-lokasi-fasilitas-dan-harga-tiket-masuk-MHTGT5EN2K.jpg,"https://www.google.com/maps/place/Patenggang+Lake/@-7.1672928,107.3576729,16z/data=!3m1!4b1!4m6!3m5!1s0x2e688bc0fb5ad637:0x2585812940b0a366!8m2!3d-7.1669649!4d107.3575344!16s%2Fm%2F0bhb5cs?entry=ttu"
tfyfm1a1sbqp9w8y1j195hfvarmjr3dsjq63nobptyrdjkim27cx6mn,Kyotoku Floating Market,"Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Bandung,"175,000.00",4.5,"5JJ9+3F4, Jl. Grand Hotel, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://i.pinimg.com/originals/5f/37/de/5f37deed53f2aa89fbbe550530acaef4.jpg,"https://www.google.com/maps/place/Kyotoku+Floating+Market/@-6.819875,107.618707,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e1705baa2c93:0x4b9b174c678960!8m2!3d-6.819875!4d107.618707!16s%2Fg%2F11g0vyhzns?entry=ttu"
tfy5gjlfw72reguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mmn,Lawang Sewu,"Lawang Sewu (""Seribu Pintu"") (bahasa Jawa: ꦭꦮꦁ​ꦱꦺꦮꦸ, translit. Lawang Sèwu) adalah landmark di Semarang, Jawa Tengah, Indonesia, yang dibangun sebagai kantor pusat Perusahaan Kereta Api Hindia Belanda. Bangunan era kolonial terkenal sebagai rumah berhantu dan lokasi syuting, meskipun pemerintah kota Semarang telah berusaha mengubah citra itu.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Semarang,"10,000.00",4.6,"Jl. Pemuda No.160, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",https://api2.kemenparekraf.go.id/storage/app/uploads/public/624/53e/093/62453e0935f1f721217685.jpeg,"https://www.google.com/maps/place/Lawang+Sewu/@-6.96286,109.0938915,8z/data=!4m10!1m2!2m1!1sLawang+Sewu!3m6!1s0x2e708b4f19af0393:0x11304de4230ded0d!8m2!3d-6.9840907!4d110.4108019!15sCgtMYXdhbmcgU2V3dVoNIgtsYXdhbmcgc2V3dZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fm%2F0hr1j_3?entry=ttu"
tfyr4a2ollkodinyhgslnhyi32piwpjszonefx3cv9vbowomivt8xmn,Sam Poo Kong Temple,"Sam Poo Kong (Hanzi: ; Pinyin: Sānbǎo Dòng), juga dikenal sebagai Kuil Gedung Batu, adalah kuil Tionghoa tertua di Semarang, Jawa Tengah, Indonesia. Awalnya didirikan oleh penjelajah Muslim Tionghoa Zheng He (juga dikenal sebagai Sanbao), sekarang dibagi oleh orang Indonesia dari berbagai denominasi agama, termasuk Muslim dan Budha, dan etnis, termasuk Tionghoa dan Jawa.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Semarang,"35,000.00",4.5,"Jl. Simongan No.129, Bongsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50148",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Sam_Po_Kong_Temple_Semarang_Indonesia.jpg/375px-Sam_Po_Kong_Temple_Semarang_Indonesia.jpg,"https://www.google.com/maps/place/Wisata+Sam+Poo+Kong/@-6.9963,110.398,17z/data=!3m1!4b1!4m6!3m5!1s0x2e708b46faaaaaab:0xef7fe551fe13bd76!8m2!3d-6.9963!4d110.398!16s%2Fm%2F0hzppmc?entry=ttu"
tfy496eqq56dtg0by2fle0wxwzpkpasitwys9uf41t70u4bzzqgzfmn,Umbul Sidomukti,"Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Semarang,"75,000.00",4.6,"Umbul Sidomukti, Manggung, Jimbaran, Bandungan, Kabupaten Semarang, Jawa Tengah 50661",https://www.umbulsidomukti.com/wp-content/uploads/2023/03/TRA11.jpg,"https://www.google.com/maps/place/Umbul+Sidomukti/@-7.1942171,110.3702167,16z/data=!4m10!1m2!2m1!1sUmbul+Sidomukti!3m6!1s0x2e70871c6fdc3481:0xdb78bfcef26cb6b6!8m2!3d-7.1945903!4d110.3733583!15sCg9VbWJ1bCBTaWRvbXVrdGlaESIPdW1idWwgc2lkb211a3RpkgESdG91cmlzdF9hdHRyYWN0aW9umgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5HWDJKMWNrUlJFQUXgAQA!16s%2Fg%2F11g8_133r0?entry=ttu"
tfynxkxnq8zyt64kzgkhps2hiovrcn0erng2887a0v0luu5794lvqmn,Taman Bunga Celosia,"Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Semarang,"25,000.00",4.3,"Banyukuning, Bandungan, Semarang Regency, Central Java 50614",https://nagantour.com/wp-content/uploads/2023/10/Taman-Bunga-Celosia.webp,"https://www.google.com/maps/place/Celosia+Flower+Garden/@-7.225245,110.3439049,17z/data=!4m10!1m2!2m1!1sTaman+Bunga+Celosia!3m6!1s0x2e7080b3163488d7:0x190ff6c3684e9814!8m2!3d-7.225245!4d110.3460936!15sChNUYW1hbiBCdW5nYSBDZWxvc2lhWhUiE3RhbWFuIGJ1bmdhIGNlbG9zaWGSAQp3YXRlcl9wYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJPZVRWNlMzWm5SUkFC4AEA!16s%2Fg%2F11fy_5sngf?entry=ttu"
tfyf34j25fm1a1sbqp9w8y1j195hfvarmjr3dsjq63nobptyrdjkimn,Pantai Maron,"Pantai Maron (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦺꦴꦤ꧀, translit. Pasisir Maron) yang terletak di sebelah barat Semarang, tepatnya di sekitar muara Sungai Silandak ini, bisa ditempuh dari dua tempat, yaitu dari Bandara Ahmad Yani atau dari Perumahan Graha Padma, Krapyak. Kira-kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi. Jika menggunakan kendaraan bisa ditempuh sekitar 10 menit. Namun jika ingin jalan kaki, dari ujung perumahan Graha Padma saja bisa memakan waktu 30 menit.\nNama Maron sendiri konon karena pantai ini masih merupakan milik Penerbangan TNI Angkatan Darat (Penerbad), karena merah maroon merupakan warna khas baret Penerbad, maka pantai ini disebut Pantai Maron. Memang kurang jelas siapa yang mengelola Pantai Maron. Yang jelas setiap masuk pantai Maron kita cukup membayar 2 ribu rupiah, untuk biaya parkir.\nJika berkunjung ke Pantai Maron pada Sabtu Sore, Minggu Pagi, Minggu Sore, atau hari-hari libur, bisa dipastikan banyak wisatawan dari area Semarang maupun luar kota. Bahkan bisa dikatakan tidak kalah dari jumlah pelancong di Parangtritis, Yogyakarta ataupun Kuta, Bali. Hampir setiap sudut pantai dan warung-warung di tepi pantai penuh oleh pengunjung.",ctgry0hdxzlz391ntutwchm7gfrtvptfry089,Semarang,"5,000.00",3.4,"Tugurejo, Tugu, Kota Semarang, Jawa Tengah 50182",https://bobobox.com/blog/wp-content//uploads/elementor/thumbs/pantai-maron-semarang-qfmoouslqk67df65ekwcpvx6xbkj1yese2g8vmhexw.webp,"https://www.google.com/maps/place/Pantai+Maron/@-6.9545686,110.3600951,15z/data=!3m1!4b1!4m6!3m5!1s0x2e70f5142fbbe565:0x1edaedb42a0e63aa!8m2!3d-6.9545687!4d110.3600951!16s%2Fg%2F120z_28c?entry=ttu"
tfym27cx65gjlfw72reguehqocl33ms1kyj0cudkgthxmtxu3epuvmn,Waduk Jatibarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso.\nWaduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah.\nWaduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Semarang,"2,500.00",4.3,"X972+G6P, Jl. Jamalsari Tim. 1, Kedungpane, Kec. Mijen, Kota Semarang, Jawa Tengah 50211",https://visitjawatengah.jatengprov.go.id/assets/images/2eac149c-b177-4e25-ab4a-08321e1550d0.jpg,"https://www.google.com/maps/place/Waduk+Jatibarang+Mijen/@-7.040642,110.3472893,16z/data=!4m10!1m2!2m1!1sWaduk+Jatibarang!3m6!1s0x2e708babe5f8f59b:0x86d99d57ebb81a8f!8m2!3d-7.0361561!4d110.3505732!15sChBXYWR1ayBKYXRpYmFyYW5nkgEQbmF0aW9uYWxfcmVzZXJ2ZeABAA!16s%2Fg%2F11nn0_jcfz?entry=ttu"
